PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_TERT_TLR10_LOV_SN_WO_3.raw.PG.MS1Quantity	[2] ASC_TERT_TLR10_LOV_SN_WO_2.raw.PG.MS1Quantity	[3] ASC_TERT_TLR10_LOV_SN_WO_1.raw.PG.MS1Quantity	[4] ASC_TERT_TLR10_LOV_SN_Light_3.raw.PG.MS1Quantity	[5] ASC_TERT_TLR10_LOV_SN_Light_2.raw.PG.MS1Quantity	[6] ASC_TERT_TLR10_LOV_SN_Light_1.raw.PG.MS1Quantity	[7] ASC_TERT_TLR4_LOV_SN_WO_3.raw.PG.MS1Quantity	[8] ASC_TERT_TLR4_LOV_SN_WO_2.raw.PG.MS1Quantity	[9] ASC_TERT_TLR4_LOV_SN_WO_1.raw.PG.MS1Quantity	[10] ASC_TERT_TLR4_LOV_SN_LPS_3.raw.PG.MS1Quantity	[11] ASC_TERT_TLR4_LOV_SN_LPS_2.raw.PG.MS1Quantity	[12] ASC_TERT_TLR4_LOV_SN_LPS_1.raw.PG.MS1Quantity	[13] ASC_TERT_TLR4_LOV_SN_Light_3.raw.PG.MS1Quantity	[14] ASC_TERT_TLR4_LOV_SN_Light_2.raw.PG.MS1Quantity	[15] ASC_TERT_TLR4_LOV_SN_Light_1.raw.PG.MS1Quantity	[1] ASC_TERT_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[2] ASC_TERT_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_TERT_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[4] ASC_TERT_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity	[5] ASC_TERT_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_TERT_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[7] ASC_TERT_TLR4_LOV_SN_WO_3.raw.PG.MS2Quantity	[8] ASC_TERT_TLR4_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TERT_TLR4_LOV_SN_WO_1.raw.PG.MS2Quantity	[10] ASC_TERT_TLR4_LOV_SN_LPS_3.raw.PG.MS2Quantity	[11] ASC_TERT_TLR4_LOV_SN_LPS_2.raw.PG.MS2Quantity	[12] ASC_TERT_TLR4_LOV_SN_LPS_1.raw.PG.MS2Quantity	[13] ASC_TERT_TLR4_LOV_SN_Light_3.raw.PG.MS2Quantity	[14] ASC_TERT_TLR4_LOV_SN_Light_2.raw.PG.MS2Quantity	[15] ASC_TERT_TLR4_LOV_SN_Light_1.raw.PG.MS2Quantity
P61758;P61758-2	VBP1	Homo sapiens	Prefoldin subunit 3;Isoform 2 of Prefoldin subunit 3	PFD3_HUMAN	7	7	7	True	51483,3359375	45803,02734375	49062,95703125	29127,46484375	19409,576171875	15995,1220703125	20095,244140625	6649,14404296875	40332,40234375	19963,9375	22927,92578125	21731,732421875	24140,974609375	21757,259765625	48969,015625	11950,4736328125	10743,7099609375	10784,9541015625	6693,64990234375	7429,3759765625	5784,78955078125	7132,232421875	6819,77392578125	8130,201171875	5588,4306640625	5968,41650390625	6556,26025390625	6197,50732421875	10644,7568359375	11402,1533203125
P61764;P61764-2	STXBP1	Homo sapiens	Syntaxin-binding protein 1;Isoform 2 of Syntaxin-binding protein 1	STXB1_HUMAN	9	9	9	False	13444,11328125	22379,79296875	25217,689453125	18824,935546875	13812,61328125	17452,884765625	13637,4150390625	12249,0966796875	16815,009765625	12816,76953125	13434,654296875	19662,73828125	14484,4892578125	18977,037109375	13813,8505859375	8342,65625	9602,9736328125	8123,08349609375	8796,20703125	6968,5986328125	7488,37744140625	5838,955078125	7696,14306640625	9777,2021484375	7316,0927734375	6862,3955078125	8376,1083984375	6785,302734375	7772,55322265625	8919,7109375
P61769	B2M	Homo sapiens	Beta-2-microglobulin	B2MG_HUMAN	9	10	11	True	2147845,75	1554273,625	1562762,5	1929227,125	1683907,375	2188712,25	8342845	25410368	912979,375	2171120	2809215,25	3435007,5	3517960,25	44219244	12734458	238926,578125	339387,8125	224928,484375	290646,09375	308560,1875	391657,90625	1176944,5	3061696,25	164996,875	447841,34375	448667,53125	405486,5	553544,5625	6502130,5	1948556,75
P61812	TGFB2	Homo sapiens	Transforming growth factor beta-2 proprotein	TGFB2_HUMAN	7	7	7	True	13747,2646484375	20408,34765625	15922,046875	24417,5234375	15275,40625	27260,296875	53623,02734375	47653,2734375	15189,1533203125	38053,23828125	31537,99609375	23065,291015625	44289,93359375	32557,595703125	23058,068359375	6890,9443359375	8326,041015625	4805,5439453125	9582,42578125	7757,42041015625	10566,48046875	19951,638671875	17078,11328125	6706,07568359375	12616,4482421875	11253,6845703125	10280,958984375	14714,6240234375	21189,615234375	6727,10107421875
P61916	NPC2	Homo sapiens	NPC intracellular cholesterol transporter 2	NPC2_HUMAN	8	9	11	True	740647,125	451215,4375	752752,1875	502783,3125	1040616,375	362659,71875	1225683	1831157,75	504072,625	971394,25	842655,0625	277400,09375	786844,4375	1105143,625	814111,0625	192167,6875	110632,484375	194210,015625	113528,9765625	307556,09375	75027,9453125	328620,8125	479676,90625	128465,5859375	287685,40625	269738,3125	107440,4921875	246520,1875	413128,375	185828,375
P61923;P61923-4	COPZ1	Homo sapiens	Coatomer subunit zeta-1;Isoform 4 of Coatomer subunit zeta-1	COPZ1_HUMAN	3	3	3	True	65577,0703125	29024,525390625	64313,4375	31550,462890625	9135,8505859375	15361,669921875	10875,095703125	1852,938720703125	108222,171875	4077,540771484375	7075,2236328125	8853,2197265625	5037,1923828125	13474,2568359375	54209,17578125	10789,515625	11145,1396484375	10739,828125	8811,87890625	4103,67626953125	6270,724609375	3300,402099609375	1576,718505859375	12494,5966796875	5791,5078125	6633,119140625	8721,6826171875	5128,3232421875	4031,08251953125	10544,6162109375
P61927	RPL37	Homo sapiens	60S ribosomal protein L37	RL37_HUMAN	7	7	7	True	2456,88916015625	2958,96826171875	3965,8779296875	1016,9237060546875	2756,86279296875	1903,6171875	3824,06298828125	1849,2723388671875	2254,83251953125	1474,1630859375	1829,6944580078125	1446,1356201171875	1899,6624755859375	4814,93017578125	14030,8916015625	1666,791015625	2388,114501953125	2119,627197265625	1345,057861328125	1560,6959228515625	1287,5706787109375	3296,46533203125	1403,300537109375	1177,8857421875	1024,3880615234375	1180,1807861328125	953,9566040039062	1296,5931396484375	3369,180419921875	8603,5986328125
P61960	UFM1	Homo sapiens	Ubiquitin-fold modifier 1	UFM1_HUMAN	2	2	2	True	44738,4765625	10792,8017578125	13410,54296875	4607,080078125	22456,27734375	3082,845947265625	7052,58642578125	20095,638671875	13852,6640625	3227,27490234375	8460,505859375	2713,242919921875	10104,1455078125	1587,99560546875	3550,715087890625	17683,943359375	5398,8759765625	4607,5009765625	2388,76220703125	18972,517578125	1611,123291015625	3303,983154296875	8556,0439453125	8318,6572265625	1713,7099609375	1615,7301025390625	1167,0780029296875	4127,21533203125	2145,086181640625	1655,7099609375
P61964	WDR5	Homo sapiens	WD repeat-containing protein 5	WDR5_HUMAN	1	1	1	True	5498,33544921875	11298,904296875	6026,34130859375	4022,8115234375	1673,853759765625	3998,85498046875	396,4168701171875	4471,81640625	11843,072265625	2270,284912109375	421,6200256347656	2551,820068359375	687,014892578125	733,67578125	10320,3955078125	3124,669921875	2417,636962890625	2417,162109375	1442,5736083984375	1678,2047119140625	1125,5257568359375	141,97801208496094	1121,934326171875	2158,093017578125	433,8806457519531	142,45574951171875	1347,9013671875	187,4839324951172	272,42718505859375	2533,677734375
P61970	NUTF2	Homo sapiens	Nuclear transport factor 2	NTF2_HUMAN	4	5	5	True	21725,314453125	17667,47265625	30698,6640625	13758,24609375	26840,349609375	7430,88330078125	11552,337890625	71233,640625	27001,931640625	11805,224609375	12419,3896484375	11348,9560546875	19155,80859375	34343,8828125	37349,38671875	12560,912109375	3498,170166015625	8205,5556640625	3713,491943359375	9596,919921875	2287,154296875	4806,0185546875	17189,50390625	7258,919921875	4647,52001953125	3816,180908203125	2302,53515625	3883,245849609375	5923,9853515625	14791,2294921875
P61978;P61978-2;P61978-3	HNRNPK	Homo sapiens	Heterogeneous nuclear ribonucleoprotein K;Isoform 2 of Heterogeneous nuclear ribonucleoprotein K;Isoform 3 of Heterogeneous nuclear ribonucleoprotein K	HNRPK_HUMAN	17	19	19	True	165219	155071,921875	162813,953125	108618,421875	66150,2578125	95830,4375	41295,92578125	43664,98046875	167940,296875	26416,216796875	41135,9140625	99390,1875	32068,8515625	32802,203125	110480,0390625	63646,296875	62153,9921875	55839,8359375	42219,3671875	25764,29296875	37243,95703125	18780,091796875	18433,150390625	60900,23828125	14696,2021484375	16737,169921875	36770,37109375	11640,400390625	17535,2421875	45743,7421875
P61981	YWHAG	Homo sapiens	14-3-3 protein gamma	1433G_HUMAN	12	14	17	False	133614,734375	96584,2421875	112335,6796875	93801,1953125	90931,625	59896,7421875	76205,1484375	88793,234375	104396,609375	86998,828125	79480,5703125	67875,765625	60734,96875	75463,6328125	156951,78125	37562,9453125	32172,076171875	35461,39453125	29791,546875	26407,486328125	23059,373046875	28729,9453125	31952,03125	29384,560546875	26243,146484375	26651,267578125	24793,771484375	20191,865234375	32616,365234375	46763,06640625
P62070;P62070-4	RRAS2	Homo sapiens	Ras-related protein R-Ras2;Isoform 4 of Ras-related protein R-Ras2	RRAS2_HUMAN	7	7	7	False	36054,25390625	30188,087890625	35494,91015625	47324,8046875	28076,796875	38827,70703125	34507,2890625	18492,744140625	39233,19921875	54342,95703125	58074,375	48779,88671875	83946,3515625	16812,0625	28913,810546875	12719,3359375	14819,154296875	13748,8359375	12807,666015625	16906,109375	12942,5986328125	15586,49609375	9402,3935546875	13720,2822265625	16137,7626953125	19336,640625	12616,189453125	21825,767578125	19714,91796875	14755,8720703125
P62081	RPS7	Homo sapiens	40S ribosomal protein S7	RS7_HUMAN	8	8	9	True	4519,0029296875	11237,0283203125	5117,890625	3612,04931640625	10466,7958984375	5251,521484375	4493,49853515625	5209,1953125	7837,34912109375	3264,970458984375	2467,865478515625	6560,33935546875	5301,37451171875	6232,328125	4941,2421875	2984,019775390625	4055,6005859375	3494,609619140625	1667,220947265625	4307,7353515625	2303,050537109375	2326,97998046875	2190,000244140625	3465,351318359375	1586,7200927734375	1525,3280029296875	2313,4658203125	2150,5419921875	2494,21728515625	2933,384033203125
P62136;P62136-2	PPP1CA	Homo sapiens	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit;Isoform 2 of Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	PP1A_HUMAN	13	14	17	False	86117,703125	59692,98828125	74619,7890625	61663,17578125	133331,78125	47547,1953125	50237,34765625	79382,421875	96351,0234375	67125,65625	63366,7265625	58547,578125	56039,06640625	43923,6640625	60621,13671875	24545,640625	15424,3564453125	24158,5	18245,431640625	35056,0625	15414,2412109375	14908,654296875	22577,296875	28548,271484375	22171,888671875	21511,630859375	18139,21875	22021,8828125	15154,4423828125	19761,12890625
P62140	PPP1CB	Homo sapiens	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	PP1B_HUMAN	3	3	3	False	119200,265625	161429,15625	124328,3359375	116153,3125	270327,21875	107578,953125	117755,2109375	86341,1640625	205024,8125	165914,921875	117546,65625	124200,890625	101899,7578125	141970,75	143658,203125	2839,961669921875	2597,746826171875	3105,30224609375	2062,617919921875	3486,254638671875	2072,9345703125	1574,693115234375	1198,11376953125	4761,931640625	3609,501220703125	1794,8494873046875	2343,2294921875	2672,235595703125	2153,0830078125	4876,3466796875
P62166;P62166-2	NCS1	Homo sapiens	Neuronal calcium sensor 1;Isoform 2 of Neuronal calcium sensor 1	NCS1_HUMAN	2	2	2	True	3219,46533203125	11824,9111328125	7338,583984375	2737,37890625	1588,4581298828125	3796,7587890625	2438,385498046875	963,4513549804688	2374,4228515625	2354,645263671875	1187,29052734375	4756,7109375	945,2725830078125	1695,6483154296875	279,2496032714844	10967,1220703125	30148,017578125	11397,9716796875	4986,3388671875	2142,28515625	19173,5703125	4556,50390625	4955,35400390625	13288,0810546875	4258,44970703125	6718,90966796875	8513,0751953125	4001,8603515625	5547,568359375	356,88653564453125
P62191	PSMC1	Homo sapiens	26S proteasome regulatory subunit 4	PRS4_HUMAN	13	13	13	False	18652,072265625	18392,81640625	15032,9580078125	22344,205078125	9421,330078125	15375,4736328125	9991,51953125	7645,6064453125	28486,78515625	16693,27734375	15259,7705078125	16937,1640625	12635,9365234375	12796,4150390625	24315,306640625	4563,2431640625	5186,2314453125	4036,56689453125	4315,578125	3034,237060546875	5126,11767578125	2470,474365234375	2599,68798828125	5613,5615234375	3640,4677734375	3082,481201171875	3971,988037109375	3893,890625	4409,64697265625	6924,337890625
P62195	PSMC5	Homo sapiens	26S proteasome regulatory subunit 8	PRS8_HUMAN	12	12	13	False	30560,525390625	23150,31640625	17345,7734375	32239,08984375	17416,1171875	21459,3125	12364,3046875	13978,701171875	38936,421875	14039,052734375	19706,62109375	26458,35546875	17909,72265625	17615,322265625	28770,751953125	8065,455078125	5818,47021484375	5390,25390625	7508,43505859375	6223,82763671875	5725,6806640625	3820,750244140625	4730,59521484375	9527,1318359375	5745,6650390625	5831,06396484375	6827,5185546875	5693,46337890625	4332,44189453125	8758,3525390625
P62241	RPS8	Homo sapiens	40S ribosomal protein S8	RS8_HUMAN	10	10	13	True	619125,0625	578289,375	674077,4375	469096,59375	245337,03125	344234,09375	112820,984375	124566,4609375	648255,125	180534,046875	183847,1875	281119,75	111548,4296875	148901,734375	458286,53125	162733,8125	188851,03125	209412,96875	128055,71875	67449,203125	106368,3125	69140,8671875	59154,35546875	153858,25	51865,64453125	67937,3046875	94506,3671875	50510,5234375	56000,78125	147549,21875
P62244	RPS15A	Homo sapiens	40S ribosomal protein S15a	RS15A_HUMAN	2	2	3	True	19226,509765625	29385,32421875	31084,740234375	33004,0390625	21219,935546875	39147,75	13487,470703125	35099,62890625	17449,736328125	26096,0625	23834,263671875	39054,63671875	15014,224609375	21084,048828125	222006,890625	7192,21728515625	7611,28857421875	9749,646484375	3805,52392578125	3966,2431640625	6305,02099609375	2876,072998046875	13175,3759765625	3641,221923828125	5079,56591796875	4345,10546875	6524,791015625	2942,922607421875	21963,9375	65365,6484375
P62249	RPS16	Homo sapiens	40S ribosomal protein S16	RS16_HUMAN	7	7	8	True	531855,875	590632	402920,53125	233094,21875	278537,125	189777,65625	140509	139407,421875	403821,125	81563,984375	107951,09375	138617,078125	107512,5546875	50957,80859375	243866,5625	76687,2890625	79194,8671875	69883,7421875	44257,45703125	38379,3515625	36113,1953125	26256,736328125	26644,01171875	62615,2421875	15388,576171875	18765,201171875	24414,5703125	22931,470703125	9940,978515625	38967,0625
P62256	UBE2H	Homo sapiens	Ubiquitin-conjugating enzyme E2 H	UBE2H_HUMAN	1	1	1	True	2433,720458984375	1880,2236328125	3304,47509765625	661,0255737304688	3165,631591796875	880,5167236328125	1704,65234375	686,1382446289062	1247,6541748046875	1668,6292724609375	2178,58935546875	3116,30712890625	1843,3270263671875	2556,53369140625	2082,9921875	786,2207641601562	458,3052978515625	802,0736694335938	703,1414794921875	510,5045471191406	239,04603576660156	357,0268249511719	188,55859375	626,5170288085938	226,2876434326172	540,6126708984375	1499,899658203125	347,02960205078125	539,1944580078125	1290,167236328125
P62258	YWHAE	Homo sapiens	14-3-3 protein epsilon	1433E_HUMAN	17	19	22	False	559181,4375	491525,59375	467323,375	418573,25	423582,125	302758,125	292150,21875	301302,6875	385737,15625	304236,25	328025,71875	372893,125	263412,9375	384834,0625	569939,625	154106,140625	150920,21875	147490,171875	140913,515625	130271,28125	112054,3515625	87198,1015625	94051,8203125	128600,1328125	103619,40625	118366,875	118775,6484375	89237,4609375	113251,46875	156458,5625
P62263	RPS14	Homo sapiens	40S ribosomal protein S14	RS14_HUMAN	8	9	11	True	123571,3203125	163950,84375	121113,140625	98575,8828125	22283,173828125	76443,140625	61631,63671875	58158,69921875	107541,296875	19647,072265625	45432,109375	71119	23605,76953125	41681,80078125	112636,0234375	72510,2421875	109667,9296875	85336,0859375	53810,25390625	36925,18359375	53584,203125	41318,23828125	36093,3828125	62421,30078125	25015,3203125	28897,85546875	41704,76953125	20753,08203125	24611,16015625	60178,6328125
P62266	RPS23	Homo sapiens	40S ribosomal protein S23	RS23_HUMAN	3	3	3	True	26974,396484375	58666,9609375	40100,9375	18154,669921875	14678,1416015625	30419,505859375	23167,63671875	32699,369140625	31635,6328125	13943,8154296875	22139,8515625	46334,4921875	19470,349609375	25255,107421875	22922,658203125	14497,78515625	32137,5	16232,9853515625	10605,7158203125	3751,088623046875	6544,4814453125	5762,77978515625	7333,8916015625	15547,232421875	4557,47412109375	4581,419921875	7901,1240234375	4370,69873046875	4959,22802734375	12205,701171875
P62269	RPS18	Homo sapiens	40S ribosomal protein S18	RS18_HUMAN	5	6	6	True	87284,8359375	91093,4609375	78296,4296875	64418,29296875	29114,294921875	70695,1953125	12934,603515625	18167,41796875	89542,4375	13676,78125	15757,91015625	46170,4765625	18434,669921875	6493,0888671875	24260,849609375	29691,31640625	29052,087890625	22877,44140625	21222,607421875	12268,806640625	27135,45703125	5152,8583984375	6929,49462890625	28024,80078125	5547,30078125	6448,23974609375	15291,7802734375	5091,93359375	4546,2099609375	12030,5927734375
P62273	RPS29	Homo sapiens	40S ribosomal protein S29	RS29_HUMAN	3	3	4	False	15628,5400390625	51280,25390625	11933,6064453125	7401,4501953125	3056,620849609375	10891,6689453125	5403,076171875	7273,11474609375	5174,64306640625	3043,05078125	4797,75341796875	21705,91796875	3107,911376953125	2495,3173828125	13637,5	6185,375	9977,1337890625	5851,5029296875	4841,77978515625	2596,656005859375	4714,91259765625	3568,03955078125	2240,62109375	3988,162841796875	1126,1309814453125	2166,43408203125	4120,52783203125	911,8287353515625	1779,3692626953125	6718,8681640625
P62277	RPS13	Homo sapiens	40S ribosomal protein S13	RS13_HUMAN	7	7	8	True	95946,1015625	54543,515625	78950,6015625	33727,80859375	23034,296875	46119,0390625	10378,8310546875	13647,6728515625	83514,5546875	13611,560546875	15458,7666015625	28972,873046875	16273,779296875	5913,13427734375	28770,30859375	35946,1953125	14694,173828125	35483,4609375	19107,841796875	16979,9375	12603,595703125	5612,041015625	10547,3056640625	30862,552734375	6754,90673828125	6816,72314453125	10963,5830078125	7117,19775390625	5738,06005859375	13470,6357421875
P62280	RPS11	Homo sapiens	40S ribosomal protein S11	RS11_HUMAN	9	10	13	True	150469,84375	134552,84375	143981,828125	91516,6015625	60891,80078125	49638,51171875	36013,05859375	42091,6484375	122735,46875	31372,541015625	37918,09375	49323,5546875	30199,9921875	14522,1015625	98769,640625	44173,51171875	47134,53515625	47490,32421875	29117,98046875	22190,923828125	16690,75390625	13262,4375	14625,65625	34930,46875	10985,818359375	14054,142578125	15999,958984375	12288,8642578125	6119,66259765625	29790,177734375
P62304	SNRPE	Homo sapiens	Small nuclear ribonucleoprotein E	RUXE_HUMAN	2	3	3	True	39146,703125	118108,1328125	28451,2109375	19951,71484375	12117,3720703125	39364,6171875	2031,885009765625	5534,3134765625	25550,19921875	1781,9210205078125	3727,66064453125	7749,73583984375	6302,05126953125	7703,94140625	18751,435546875	2764,77197265625	2719,833984375	1916,9044189453125	1932,7880859375	852,0947875976562	2622,135986328125	354,6659240722656	459,6214294433594	1822,568359375	176,62538146972656	178,1430206298828	401,1373596191406	248,94227600097656	444,431884765625	1309,169189453125
P62306	SNRPF	Homo sapiens	Small nuclear ribonucleoprotein F	RUXF_HUMAN	2	2	2	True	21463,51953125	11044,0830078125	11847,7607421875	5701,01123046875	5044,8955078125	2039,139404296875	6802,599609375	3114,135009765625	8016,306640625	696,2611083984375	1669,166259765625	2271,6962890625	1210,4703369140625	1730,705078125	16349,455078125	7151,365234375	3564,866455078125	1956,55078125	1393,2366943359375	2193,503662109375	1233,2535400390625	729,3973388671875	1380,343505859375	3166,71044921875	432,2728271484375	382,57086181640625	652,7669677734375	232,07015991210938	906,9603271484375	2939,85498046875
P62310	LSM3	Homo sapiens	U6 snRNA-associated Sm-like protein LSm3	LSM3_HUMAN	4	4	4	True	54306,76953125	62159,6015625	26564,947265625	23598,998046875	9067,021484375	9308,27734375	8506,4765625	17597,146484375	14387,369140625	4429,64306640625	5254,966796875	10070,0517578125	4144,33349609375	7031,689453125	28960,04296875	14754,1591796875	18189,298828125	9515,638671875	8203,9189453125	3042,22119140625	2592,95166015625	2623,78857421875	3032,064208984375	5961,45361328125	1914,7020263671875	2671,508056640625	3196,134033203125	1936,753173828125	1192,5389404296875	9708,6669921875
P62312	LSM6	Homo sapiens	U6 snRNA-associated Sm-like protein LSm6	LSM6_HUMAN	1	1	1	True	5370,2099609375	5853,326171875	7154,35400390625	644,2935180664062	3063,450927734375	861,0631103515625	1656,1121826171875	664,4736328125	5803,033203125	485,8664855957031	457,1146240234375	981,1439208984375	1899,8067626953125	2475,939453125	2693,08203125	2145,916259765625	1144,5791015625	1623,0584716796875	940,6326904296875	802,9532470703125	538,7770385742188	350,565673828125	184,79832458496094	1620,3409423828125	150,9283447265625	150,33023071289062	236,04531860351562	353,6252746582031	529,8310546875	1087,539306640625
P62314	SNRPD1	Homo sapiens	Small nuclear ribonucleoprotein Sm D1	SMD1_HUMAN	1	1	1	True	9534,4580078125	11052,85546875	11285,6865234375	10106,94921875	1417,5479736328125	509,5084533691406	458,8846740722656	1211,54833984375	10410,771484375	1959,2109375	860,5372314453125	7967,1865234375	589,6212158203125	840,0769653320312	11659,6796875	2407,404296875	1453,5433349609375	1755,8050537109375	1353,9237060546875	306,677001953125	156,07644653320312	155,73902893066406	269,45074462890625	2056,019775390625	392,2254333496094	229,04774475097656	351,6684265136719	170,42962646484375	293,3700256347656	1963,352783203125
P62316	SNRPD2	Homo sapiens	Small nuclear ribonucleoprotein Sm D2	SMD2_HUMAN	8	8	9	True	105136,9140625	97601,6796875	135892,046875	67155,4375	60265,21484375	48752,70703125	22188,56640625	18513,3359375	124310,2578125	14901,5478515625	15603,7431640625	47934,84375	10919,40234375	13152,2216796875	102483,6484375	28170,763671875	28388,603515625	24368,732421875	18228,123046875	11206,6337890625	12586,1767578125	7554,8974609375	8376,1865234375	23637,09375	3730,243408203125	5847,4697265625	11637,5322265625	4111,912109375	7400,39697265625	24672,513671875
P62318;P62318-2	SNRPD3	Homo sapiens	Small nuclear ribonucleoprotein Sm D3;Isoform 2 of Small nuclear ribonucleoprotein Sm D3	SMD3_HUMAN	1	2	2	True	57086,69921875	246190,671875	57052,91015625	52073,50390625	6667,6640625	53281,51171875	12278,5986328125	3764,06005859375	23151,623046875	3537,28759765625	8311,375	56172,8515625	3645,01220703125	7993,4462890625	32879,6015625	23052,244140625	100078,5625	25099,8125	19737,234375	4992,58349609375	20551,03515625	3525,88232421875	2900,431884765625	11081,5029296875	1482,15283203125	3604,590576171875	19545,421875	2248,484619140625	4548,10400390625	16110,0947265625
P62328	TMSB4X	Homo sapiens	Thymosin beta-4	TYB4_HUMAN	4	7	8	False	1948721	2714114,75	1875770,5	1961605,75	1051381,125	1414146,375	1527138,25	2689868,5	1536001,625	1001192,0625	1125785,75	1919209,125	933008,625	2251959,5	4234095,5	229989,28125	330090,75	263976,6875	268771,1875	187884,625	181164,03125	270872,25	259028,875	175078,984375	161472,90625	198821,53125	262801,46875	129439,828125	338628,875	599588,25
P62330	ARF6	Homo sapiens	ADP-ribosylation factor 6	ARF6_HUMAN	2	2	2	False	8170,388671875	5630,9150390625	7641,2568359375	9105,416015625	27428,154296875	10786,7529296875	1314,9853515625	1470,5684814453125	6120,9580078125	13849,5537109375	12388,5537109375	2054,422607421875	6035,8447265625	8923,263671875	3609,199462890625	4669,056640625	1573,064208984375	4347,7412109375	3453,871826171875	5153,94287109375	2651,126953125	3293,30810546875	2816,64208984375	3210,811279296875	7492,2177734375	5052,63427734375	640,3444213867188	4089,915283203125	1189,935302734375	1828,2972412109375
P62333	PSMC6	Homo sapiens	26S proteasome regulatory subunit 10B	PRS10_HUMAN	7	7	8	False	19060,548828125	23954,072265625	21667,1640625	19467,4609375	21982,18359375	21791,275390625	11627,990234375	14738,14453125	35258,50390625	14079,1044921875	15901,5224609375	19939,171875	4929,18017578125	13016,5712890625	28939,056640625	7162,103515625	6438,0146484375	5330,7333984375	6587,02490234375	5865,04541015625	5349,22314453125	3612,87939453125	4953,9375	8158,72119140625	5170,0234375	3722,884765625	5721,51171875	3326,52099609375	5168,556640625	8756,884765625
P62424	RPL7A	Homo sapiens	60S ribosomal protein L7a	RL7A_HUMAN	12	12	13	True	188287,546875	218744,359375	187621,390625	143624,390625	74381,875	142592,734375	65943,3359375	58338,4296875	186329,78125	55374,1953125	76684,2734375	103552,84375	63214,1328125	73988,0703125	170085,59375	79163,5859375	89565,5703125	77864,875	55125,78125	39760,40234375	61705,3046875	27709,619140625	29850,533203125	65564,109375	22663,453125	31763,326171875	43258,95703125	21561,705078125	27282,333984375	62374,84375
P62495	ETF1	Homo sapiens	Eukaryotic peptide chain release factor subunit 1	ERF1_HUMAN	12	12	13	False	45135,41796875	49456,2734375	55130,2421875	47507,31640625	74241,7421875	33480,48828125	31960,7578125	29695,80859375	71377,21875	39969,05859375	32228,880859375	38400,2265625	37624,91796875	46372,390625	42742,7265625	18010,2578125	19884,935546875	17707,646484375	15944,619140625	26380,279296875	13751,4736328125	12645,72265625	16800,689453125	26864,900390625	15300,4853515625	15416,189453125	16123,8173828125	15368,1875	17419,580078125	17909,70703125
P62633;P62633-2;P62633-3;P62633-4;P62633-5;P62633-6;P62633-7;P62633-8	CNBP	Homo sapiens	Cellular nucleic acid-binding protein;Isoform 2 of Cellular nucleic acid-binding protein;Isoform 3 of Cellular nucleic acid-binding protein;Isoform 4 of Cellular nucleic acid-binding protein;Isoform 5 of Cellular nucleic acid-binding protein;Isoform 6 of Cellular nucleic acid-binding protein;Isoform 7 of Cellular nucleic acid-binding protein;Isoform 8 of Cellular nucleic acid-binding protein	CNBP_HUMAN	7	7	7	True	71848,125	83720,9921875	73804,25	43525,51953125	42490,91796875	47962,796875	25588,732421875	24256,599609375	62097,11328125	22807,787109375	25711,578125	53176,03125	14280,4365234375	15762,3076171875	68270,703125	18389,49609375	25461,689453125	22228,017578125	13449,8466796875	8032,37890625	14785,1796875	7318,6943359375	7441,51611328125	17345,576171875	5442,81982421875	8243,6044921875	17432,544921875	4699,341796875	7807,046875	19789,595703125
P62701	RPS4X	Homo sapiens	40S ribosomal protein S4, X isoform	RS4X_HUMAN	14	14	16	True	126626,265625	88756,4375	95413,359375	60756,52734375	47959,77734375	61532,44140625	19671,326171875	39039,75390625	114166,015625	31147,728515625	29708	46851,92578125	28527,673828125	19231,548828125	62550,62890625	39883,32421875	31520,12890625	32318,111328125	21651,546875	19676,5703125	18655,28515625	8256,1328125	12293,1796875	35628,453125	9342,0283203125	9852,240234375	15366,6630859375	10287,4775390625	5289,94482421875	22062,912109375
P62714;P67775	PPP2CB;PPP2CA	Homo sapiens	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform;Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	PP2AB_HUMAN;PP2AA_HUMAN	9	9	10	True	74040,859375	100347,265625	72878,3671875	44910,0234375	63233,17578125	44573,48046875	64279,8046875	41346,5390625	69956,0625	43449,640625	32616,0390625	59835,953125	39932,046875	52048,625	65504,83203125	38562,31640625	33684,8828125	38315,77734375	26531,859375	35881,81640625	20320,30078125	22368,51171875	23942,603515625	37031,66796875	22961,62109375	23761,13671875	19671,720703125	19882,435546875	23750,689453125	37323,78515625
